20171121;000000;251.9140338;254.2997457;251.8378434;252.7949853;8564
20171122;000000;252.8378424;255.1092687;252.8283186;254.2283172;8164
20171123;000000;254.2092696;254.4664122;254.0759364;254.3616504;7368
20171124;000000;254.3854599;255.8045061;254.2473648;254.9473641;7648
20171127;000000;254.9235546;255.0664116;251.3711772;251.5473675;6832
20171128;000000;251.5759389;253.3521276;251.4092724;252.9426042;8146
20171129;000000;252.9711756;254.2568886;251.5521294;253.3473657;8493
20171130;000000;253.3568895;257.9425992;253.1473659;257.5616472;8914
20171201;000000;257.5711710;261.9140238;257.5521234;260.4521205;8805
20171204;000000;260.3521206;263.3949747;259.5521214;259.8187878;7911
20171205;000000;259.8092640;260.4521205;258.3330750;258.5425986;8526
20171206;000000;258.5521224;258.7425984;254.6092692;254.8283166;8285
20171207;000000;254.8330785;255.8759346;254.0997459;255.6711729;7874
20171208;000000;255.6521253;257.6997423;255.6140301;257.5425996;7908
20171211;000000;257.5330758;260.4473586;257.5283139;259.3997406;6820
20171212;000000;259.4092644;260.3759301;258.2330751;258.5235510;8213
20171213;000000;258.5045034;259.0425981;257.6235519;257.9045040;8115
20171214;000000;257.8997421;258.8568840;256.6140291;256.6902195;8898
20171215;000000;256.6949814;258.2425989;255.7997442;256.0759344;8885
20171218;000000;256.0997439;259.7664069;256.0806963;258.3759321;6968
20171219;000000;258.3854559;259.9759305;258.1330752;258.3949797;8646
20171220;000000;258.3902178;262.2711663;258.3902178;261.8997381;8171
20171221;000000;261.9378333;268.0092558;261.8806905;267.3092565;8567
20171222;000000;267.3140184;268.7949693;266.2711623;267.8854464;8300
20171225;000000;267.8759226;267.9044940;267.8140179;267.8616369;296
20171226;000000;267.8997321;270.3806820;267.8663988;270.1187775;5306
20171227;000000;270.1235394;270.9283005;269.4997305;269.9711586;6914
20171228;000000;269.9806824;270.9425862;269.8521111;270.8711577;8033
20171229;000000;270.8949672;271.6044903;269.7473493;269.9711586;8363
20180101;000000;269.9330634;270.0521109;269.9235396;270.0378252;68
20180102;000000;270.0140157;275.5282959;270.0092538;275.2806771;7065
20180103;000000;275.2997247;279.7378155;275.1949629;279.0663876;9159
20180104;000000;279.0616257;280.7330526;278.0092458;280.6473384;9033
20180105;000000;280.6473384;281.1997188;278.2759122;280.1044818;8223
20180108;000000;280.1711484;281.5282899;279.1997208;281.4759090;6902
20180109;000000;281.4949566;282.1235274;280.3425768;280.6901955;9248
20180110;000000;280.6568622;281.4806709;279.4949586;279.6473394;8869
20180111;000000;279.6663870;286.0425711;279.4663872;284.9663817;9864
20180112;000000;284.9997150;287.4806649;284.8187628;287.4282840;9404
20180115;000000;287.4378078;287.8425693;287.4044745;287.7330456;9312
20180116;000000;287.7044742;288.0949500;283.7282877;284.2806681;9923
20180117;000000;284.3044776;287.8759026;283.2901929;286.5568563;9978
20180118;000000;286.5187611;286.6235229;283.8663828;284.2806681;10502
20180119;000000;284.3425728;284.3901918;282.1520988;283.7663829;8087
20180122;000000;283.7949543;288.8568540;283.7616210;288.8235207;7618
20180123;000000;288.8187588;289.5759009;287.0616177;288.6806637;9868
20180124;000000;288.7235208;290.7758997;287.5044744;288.8139969;9693
20180125;000000;288.7568541;290.0139957;285.7092381;286.0949520;9816
20180126;000000;286.0806663;288.1473309;286.0282854;287.9235216;9973
20180129;000000;287.9473311;287.9616168;283.0663836;283.3711452;7793
20180130;000000;283.3854309;283.4997165;276.9949611;277.2140085;10375
20180131;000000;277.1997228;278.6282928;275.8663908;277.2616275;10346
20180201;000000;277.2997227;280.0187676;276.5140092;280.0044819;10105
20180202;000000;280.0235295;280.0378152;267.4663992;268.8521121;9894
20180205;000000;268.8140169;268.9425882;254.8616499;258.0473610;8422
20180206;000000;258.0092658;261.6568812;252.4759380;260.3759301;10693
20180207;000000;260.3664063;263.6854506;255.7283157;255.7521252;10049
20180208;000000;255.7426014;257.2854570;247.7997522;247.8426093;9875
20180209;000000;247.8711807;250.1807022;239.1854751;247.1188005;9898
20180212;000000;247.0997529;253.4283180;247.0664196;251.1949869;7371
20180213;000000;251.2521297;251.2949868;248.6092752;250.1426070;9413
20180214;000000;250.1521308;254.8521261;246.9188007;254.1473649;8960
20180215;000000;254.2092696;255.0330783;249.7521312;253.8092700;9834
